 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #    Density of States using adaptive broadening
 #  Generated on 16 Aug 2022 at 14:59:10 
 # Column        Data
 #    1        Energy (eV)
 #    2        DOS (electrons per eV)
 #    3        Integrated DOS (electrons)
 #
 ##############################################################################
  0.9343641964223E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9443852934687E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9544063905152E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9644274875616E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9744485846080E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9844696816544E+01    0.1898509416565E-14    0.4800006240000E+02
  0.9944907787008E+01    0.2036592343375E-11    0.4800006240000E+02
  0.1004511875747E+02    0.7912175025830E-09    0.4800006240002E+02
  0.1014532972794E+02    0.1215605840271E-06    0.4800006240256E+02
  0.1024554069840E+02    0.7652530613200E-05    0.4800006259572E+02
  0.1034575166886E+02    0.2035096242515E-03    0.4800006895599E+02
  0.1044596263933E+02    0.2336257139791E-02    0.4800016225506E+02
  0.1054617360979E+02    0.1212237333211E-01    0.4800079451622E+02
  0.1064638458026E+02    0.3278079067773E-01    0.4800296956687E+02
  0.1074659555072E+02    0.5774090429545E-01    0.4800751152188E+02
  0.1084680652119E+02    0.7834578665985E-01    0.4801437675050E+02
  0.1094701749165E+02    0.9845400475378E-01    0.4802320370228E+02
  0.1104722846211E+02    0.1181663732532E+00    0.4803410683244E+02
  0.1114743943258E+02    0.1335595511197E+00    0.4804671263228E+02
  0.1124765040304E+02    0.1551904963779E+00    0.4806111600354E+02
  0.1134786137351E+02    0.1759164394800E+00    0.4807777962209E+02
  0.1144807234397E+02    0.1925249944311E+00    0.4809621321316E+02
  0.1154828331443E+02    0.2142652426854E+00    0.4811655984135E+02
  0.1164849428490E+02    0.2390349179611E+00    0.4813925285022E+02
  0.1174870525536E+02    0.2634389715035E+00    0.4816446923868E+02
  0.1184891622583E+02    0.2807567979609E+00    0.4819177381942E+02
  0.1194912719629E+02    0.3088686916744E+00    0.4822111606425E+02
  0.1204933816675E+02    0.3474105529599E+00    0.4825410217074E+02
  0.1214954913722E+02    0.3643232051729E+00    0.4828989452208E+02
  0.1224976010768E+02    0.3915416330831E+00    0.4832751495728E+02
  0.1234997107815E+02    0.4397406718725E+00    0.4836913152608E+02
  0.1245018204861E+02    0.4747526367980E+00    0.4841516383177E+02
  0.1255039301908E+02    0.4962445985626E+00    0.4846374715294E+02
  0.1265060398954E+02    0.5503232942697E+00    0.4851581821326E+02
  0.1275081496000E+02    0.6122569385153E+00    0.4857437680305E+02
  0.1285102593047E+02    0.6361133888961E+00    0.4863698697038E+02
  0.1295123690093E+02    0.7056040218798E+00    0.4870363942146E+02
  0.1305144787140E+02    0.7851869339349E+00    0.4877872541281E+02
  0.1315165884186E+02    0.8414929928281E+00    0.4886002790823E+02
  0.1325186981232E+02    0.9464332802931E+00    0.4894921900651E+02
  0.1335208078279E+02    0.1085326153175E+01    0.4905067302553E+02
  0.1345229175325E+02    0.1328618385708E+01    0.4917018595101E+02
  0.1355250272372E+02    0.1793292872688E+01    0.4932443186528E+02
  0.1365271369418E+02    0.2518385359820E+01    0.4953856589402E+02
  0.1375292466465E+02    0.3313425726090E+01    0.4983179932152E+02
  0.1385313563511E+02    0.3842606985764E+01    0.5019316588304E+02
  0.1395334660557E+02    0.4172886533972E+01    0.5059500585801E+02
  0.1405355757604E+02    0.4531763273482E+01    0.5103121064116E+02
  0.1415376854650E+02    0.4742458889389E+01    0.5149802488945E+02
  0.1425397951697E+02    0.4741837634525E+01    0.5197439329063E+02
  0.1435419048743E+02    0.4664686081450E+01    0.5244595726290E+02
  0.1445440145789E+02    0.4623937825412E+01    0.5291031815385E+02
  0.1455461242836E+02    0.4777248678741E+01    0.5337971195853E+02
  0.1465482339882E+02    0.4930498526593E+01    0.5386793727418E+02
  0.1475503436929E+02    0.4850050865444E+01    0.5435912339579E+02
  0.1485524533975E+02    0.4849815096568E+01    0.5484318529374E+02
  0.1495545631021E+02    0.4944375180097E+01    0.5533489888625E+02
  0.1505566728068E+02    0.4805672493423E+01    0.5582556067967E+02
  0.1515587825114E+02    0.4536289872498E+01    0.5629364217169E+02
  0.1525608922161E+02    0.4342701817507E+01    0.5673768949569E+02
  0.1535630019207E+02    0.4155064726751E+01    0.5716414411324E+02
  0.1545651116254E+02    0.3922878712120E+01    0.5756875987836E+02
  0.1555672213300E+02    0.3745506995211E+01    0.5795215964848E+02
  0.1565693310346E+02    0.3795106901366E+01    0.5832702403098E+02
  0.1575714407393E+02    0.4097027246972E+01    0.5872216837209E+02
  0.1585735504439E+02    0.4193852350115E+01    0.5914048207962E+02
  0.1595756601486E+02    0.4001030768653E+01    0.5955299539655E+02
  0.1605777698532E+02    0.3657881402933E+01    0.5993705423637E+02
  0.1615798795578E+02    0.3415290632812E+01    0.6028980736416E+02
  0.1625819892625E+02    0.3372109489700E+01    0.6062828508102E+02
  0.1635840989671E+02    0.3489588513241E+01    0.6097114353058E+02
  0.1645862086718E+02    0.3694732728581E+01    0.6133039394608E+02
  0.1655883183764E+02    0.3972634684936E+01    0.6171440126193E+02
  0.1665904280811E+02    0.4166243529628E+01    0.6212355566051E+02
  0.1675925377857E+02    0.4251277238034E+01    0.6254555139606E+02
  0.1685946474903E+02    0.4327504618595E+01    0.6297572124304E+02
  0.1695967571950E+02    0.4297086264954E+01    0.6340898046109E+02
  0.1705988668996E+02    0.4307061748344E+01    0.6383775809669E+02
  0.1716009766043E+02    0.4737231415968E+01    0.6428747409961E+02
  0.1726030863089E+02    0.5227587403214E+01    0.6478930533256E+02
  0.1736051960135E+02    0.5344011880206E+01    0.6532149427455E+02
  0.1746073057182E+02    0.5425472843882E+01    0.6585935357504E+02
  0.1756094154228E+02    0.5796604151814E+01    0.6641914212635E+02
  0.1766115251275E+02    0.6263356279085E+01    0.6702503382595E+02
  0.1776136348321E+02    0.6215039310640E+01    0.6765626018031E+02
  0.1786157445367E+02    0.5744833538429E+01    0.6825552384833E+02
  0.1796178542414E+02    0.5568544908936E+01    0.6881887196051E+02
  0.1806199639460E+02    0.5589015891721E+01    0.6937848076406E+02
  0.1816220736507E+02    0.5369403527012E+01    0.6993042064948E+02
  0.1826241833553E+02    0.4831626271850E+01    0.7044402465962E+02
